"Factor: Generalization / Suppression" "Suppression Limit 0.05 (Utility)" "Suppression Limit 0.1 (Utility)" "Suppression Limit 0.2 (Utility)" "Suppression Limit 1.0 (Utility)"
0.0 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.21906517412622983
0.01 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.451718060660783
0.02 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.451718060660783
0.03 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.5420841532136161
0.04 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.5420841532136161
0.05 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.5420841532136161
0.060000000000000005 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.6705294395624021
0.07 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.6081903630253738
0.08 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.787078105280041
0.09 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.787078105280041
0.09999999999999999 0.7260754804020173 0.7871252266672839 0.8564478157655163 0.787078105280041
0.10999999999999999 0.7260754804020173 0.7870664933004496 0.8533616344590184 0.8329059213216702
0.11999999999999998 0.7260754804020173 0.7870664933004496 0.8533616344590184 0.8329059213216702
0.12999999999999998 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8329059213216702
0.13999999999999999 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8329059213216702
0.15 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8329059213216702
0.16 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8329059213216702
0.17 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8396652894743295
0.18000000000000002 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8396652894743295
0.19000000000000003 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8396652894743295
0.20000000000000004 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8396652894743295
0.21000000000000005 0.7260754804020173 0.7870664933004496 0.8535635332733819 0.8396652894743295
0.22000000000000006 0.7260754804020173 0.7870664933004496 0.8535539777032414 0.8603473082244839
0.23000000000000007 0.7260754804020173 0.7870664933004496 0.8535539777032414 0.8603473082244839
0.24000000000000007 0.7260754804020173 0.7870664933004496 0.8535539777032414 0.8603473082244839
0.25000000000000006 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.8446207954854247
0.26000000000000006 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.8446207954854247
0.2700000000000001 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.8446207954854247
0.2800000000000001 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.8446207954854247
0.2900000000000001 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.8446207954854247
0.3000000000000001 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.845674957783761
0.3100000000000001 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.845674957783761
0.3200000000000001 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.845674957783761
0.3300000000000001 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.845674957783761
0.34000000000000014 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.845674957783761
0.35000000000000014 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.845674957783761
0.36000000000000015 0.7260754804020173 0.7870664933004496 0.8456515206579123 0.8457823581076183
0.37000000000000016 0.7260754804020173 0.7870664933004496 0.8393625908433849 0.8393625908433849
0.38000000000000017 0.7260754804020173 0.7870664933004496 0.8393625908433849 0.8393625908433849
0.3900000000000002 0.7260754804020173 0.7870664933004496 0.8393625908433849 0.8393625908433849
0.4000000000000002 0.7260754804020173 0.7865965253115067 0.8147373521416909 0.8147373521416909
0.4100000000000002 0.7260754804020173 0.7865965253115067 0.8147373521416909 0.8147373521416909
0.4200000000000002 0.7260754804020173 0.7865965253115067 0.7887614493368321 0.7887614493368321
0.4300000000000002 0.7260754804020173 0.7865965253115067 0.7887614493368321 0.7887614493368321
0.4400000000000002 0.7260754804020173 0.7865965253115067 0.7887614493368321 0.7887614493368321
0.45000000000000023 0.7260754804020173 0.7865965253115067 0.7887614493368321 0.7887614493368321
0.46000000000000024 0.7260754804020173 0.7865965253115067 0.7868922457184904 0.7868922457184904
0.47000000000000025 0.7260754804020173 0.7865965253115067 0.7868922457184904 0.7868922457184904
0.48000000000000026 0.7260754804020173 0.7865965253115067 0.7868922457184904 0.7868922457184904
0.49000000000000027 0.7260754804020173 0.7865965253115067 0.7868922457184904 0.7868922457184904
0.5000000000000002 0.7260754804020173 0.7865965253115067 0.7868922457184904 0.7868922457184904
0.5100000000000002 0.7260754804020173 0.7865965253115067 0.7868922457184904 0.7868922457184904
0.5200000000000002 0.7260754804020173 0.7865965253115067 0.7868922457184904 0.7868922457184904
0.5300000000000002 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.5400000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.5500000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.5600000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.5700000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
0.5800000000000003 0.7260754804020173 0.7865965253115067 0.7865965253115067 0.7865965253115067
