;;;;;;Privacy Strength;Records;QIs;Utility;Runtime;Suppressed;Suppressed Ratio;Variance;Variance (not suppressed)
Dataset;UtilityMeasure;PrivacyModel;Algorithm;Suppression Limit;Suppression Weight;Value;Value;Value;Value;Value;Value;Value;Value;Value
Adult;Loss;5-anonymity;Flash;1.0;0.34000000000000014;5.0;30162.0;9.0;0.2556677428608611;4422.0;4863.0;0.16122936144817984;0.034514003206480154;7.975156406454105E-27
Adult;Loss;5-anonymity;Flash;1.0;0.35000000000000014;5.0;30162.0;9.0;0.2556677428608611;4512.0;4863.0;0.16122936144817984;0.034514003206480154;7.975156406454105E-27
Adult;Loss;5-anonymity;Flash;1.0;0.36000000000000015;5.0;30162.0;9.0;0.2556677428608611;4729.0;4863.0;0.16122936144817984;0.034514003206480154;7.975156406454105E-27
Adult;Loss;5-anonymity;Flash;1.0;0.37000000000000016;5.0;30162.0;9.0;0.2556677428608611;4681.0;4863.0;0.16122936144817984;0.034514003206480154;7.975156406454105E-27
Adult;Loss;5-anonymity;Flash;1.0;0.38000000000000017;5.0;30162.0;9.0;0.2556677428608611;4825.0;4863.0;0.16122936144817984;0.034514003206480154;7.975156406454105E-27
Adult;Loss;5-anonymity;Flash;1.0;0.3900000000000002;5.0;30162.0;9.0;0.2556677428608611;5003.0;4863.0;0.16122936144817984;0.034514003206480154;7.975156406454105E-27
Adult;Loss;5-anonymity;Flash;1.0;0.4000000000000002;5.0;30162.0;9.0;0.2568383610343018;5184.0;3763.0;0.12475963132418275;0.023823984319340904;8.241405179267293E-27
Adult;Loss;5-anonymity;Flash;1.0;0.4100000000000002;5.0;30162.0;9.0;0.2568383610343018;5072.0;3763.0;0.12475963132418275;0.023823984319340904;8.241405179267293E-27
Adult;Loss;5-anonymity;Flash;1.0;0.4200000000000002;5.0;30162.0;9.0;0.25510998050475003;5176.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.4300000000000002;5.0;30162.0;9.0;0.25510998050475003;5224.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.4400000000000002;5.0;30162.0;9.0;0.25510998050475003;5251.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.45000000000000023;5.0;30162.0;9.0;0.25510998050475003;5338.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.46000000000000024;5.0;30162.0;9.0;0.25510998050475003;5426.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.47000000000000025;5.0;30162.0;9.0;0.25510998050475003;5425.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.48000000000000026;5.0;30162.0;9.0;0.25510998050475003;5424.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.49000000000000027;5.0;30162.0;9.0;0.25510998050475003;5522.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5000000000000002;5.0;30162.0;9.0;0.25510998050475003;5408.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5100000000000002;5.0;30162.0;9.0;0.25510998050475003;5493.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5200000000000002;5.0;30162.0;9.0;0.25510998050475003;5544.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5300000000000002;5.0;30162.0;9.0;0.25510998050475003;5567.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5400000000000003;5.0;30162.0;9.0;0.25510998050475003;5615.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5500000000000003;5.0;30162.0;9.0;0.25510998050475003;5746.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5600000000000003;5.0;30162.0;9.0;0.25510998050475003;5688.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5700000000000003;5.0;30162.0;9.0;0.25510998050475003;5803.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5800000000000003;5.0;30162.0;9.0;0.25510998050475003;5950.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.5900000000000003;5.0;30162.0;9.0;0.25510998050475003;5907.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6000000000000003;5.0;30162.0;9.0;0.25510998050475003;5939.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6100000000000003;5.0;30162.0;9.0;0.25510998050475003;6133.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6200000000000003;5.0;30162.0;9.0;0.25510998050475003;6117.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6300000000000003;5.0;30162.0;9.0;0.25510998050475003;6329.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6400000000000003;5.0;30162.0;9.0;0.25510998050475003;6354.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6500000000000004;5.0;30162.0;9.0;0.25510998050475003;6420.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6600000000000004;5.0;30162.0;9.0;0.25510998050475003;6489.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6700000000000004;5.0;30162.0;9.0;0.25510998050475003;6570.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6800000000000004;5.0;30162.0;9.0;0.25510998050475003;6591.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.6900000000000004;5.0;30162.0;9.0;0.25510998050475003;6659.0;2584.0;0.08567071149128042;0.014189075665854593;6.985861831998554E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7000000000000004;5.0;30162.0;9.0;0.2794254676819148;6683.0;1731.0;0.05739009349512632;0.007795568565707345;4.199962567355618E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7100000000000004;5.0;30162.0;9.0;0.2794254676819148;6776.0;1731.0;0.05739009349512632;0.007795568565707345;4.199962567355618E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7200000000000004;5.0;30162.0;9.0;0.2794254676819148;6862.0;1731.0;0.05739009349512632;0.007795568565707345;4.199962567355618E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7300000000000004;5.0;30162.0;9.0;0.2925002644589774;6968.0;1383.0;0.04585239705589815;0.007384830323262733;3.3317560875262176E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7400000000000004;5.0;30162.0;9.0;0.2925002644589774;7038.0;1383.0;0.04585239705589815;0.007384830323262733;3.3317560875262176E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7500000000000004;5.0;30162.0;9.0;0.2925002644589774;7136.0;1383.0;0.04585239705589815;0.007384830323262733;3.3317560875262176E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7600000000000005;5.0;30162.0;9.0;0.2925002644589774;7094.0;1383.0;0.04585239705589815;0.007384830323262733;3.3317560875262176E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7700000000000005;5.0;30162.0;9.0;0.2925002644589774;7125.0;1383.0;0.04585239705589815;0.007384830323262733;3.3317560875262176E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7800000000000005;5.0;30162.0;9.0;0.2925002644589774;7366.0;1383.0;0.04585239705589815;0.007384830323262733;3.3317560875262176E-27
Adult;Loss;5-anonymity;Flash;1.0;0.7900000000000005;5.0;30162.0;9.0;0.2925002644589774;7294.0;1383.0;0.04585239705589815;0.007384830323262733;3.3317560875262176E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8000000000000005;5.0;30162.0;9.0;0.2925002644589774;7390.0;1383.0;0.04585239705589815;0.007384830323262733;3.3317560875262176E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8100000000000005;5.0;30162.0;9.0;0.3295679166210244;7381.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8200000000000005;5.0;30162.0;9.0;0.3295679166210244;7389.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8300000000000005;5.0;30162.0;9.0;0.3295679166210244;7575.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8400000000000005;5.0;30162.0;9.0;0.3295679166210244;7595.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8500000000000005;5.0;30162.0;9.0;0.3295679166210244;7682.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8600000000000005;5.0;30162.0;9.0;0.3295679166210244;7629.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8700000000000006;5.0;30162.0;9.0;0.3295679166210244;7593.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8800000000000006;5.0;30162.0;9.0;0.3295679166210244;7646.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.8900000000000006;5.0;30162.0;9.0;0.3295679166210244;7740.0;828.0;0.027451760493335985;0.003517729961631811;2.1380058173371534E-27
Adult;Loss;5-anonymity;Flash;1.0;0.9000000000000006;5.0;30162.0;9.0;0.3875602652906587;7761.0;423.0;0.014024268947682515;0.0017258879389231837;1.535533844227346E-27
Adult;Loss;5-anonymity;Flash;1.0;0.9100000000000006;5.0;30162.0;9.0;0.3875602652906587;7856.0;423.0;0.014024268947682515;0.0017258879389231837;1.535533844227346E-27
Adult;Loss;5-anonymity;Flash;1.0;0.9200000000000006;5.0;30162.0;9.0;0.3875602652906587;7917.0;423.0;0.014024268947682515;0.0017258879389231837;1.535533844227346E-27
Adult;Loss;5-anonymity;Flash;1.0;0.9300000000000006;5.0;30162.0;9.0;0.3875602652906587;7901.0;423.0;0.014024268947682515;0.0017258879389231837;1.535533844227346E-27
Adult;Loss;5-anonymity;Flash;1.0;0.9400000000000006;5.0;30162.0;9.0;0.42340169831611335;7968.0;294.0;0.00974736423314104;0.0010036659775792944;1.3899931158646173E-27
Adult;Loss;5-anonymity;Flash;1.0;0.9500000000000006;5.0;30162.0;9.0;0.4699707618650346;7923.0;134.0;0.004442676215105099;4.974441093966821E-4;1.2793221623154404E-27
Adult;Loss;5-anonymity;Flash;1.0;0.9600000000000006;5.0;30162.0;9.0;0.4984689816723352;7854.0;73.0;0.0024202639082288972;2.9062297223115337E-4;2.12761904603548E-26
Adult;Loss;5-anonymity;Flash;1.0;0.9700000000000006;5.0;30162.0;9.0;0.4984689816723352;8002.0;73.0;0.0024202639082288972;2.9062297223115337E-4;2.12761904603548E-26
Adult;Loss;5-anonymity;Flash;1.0;0.9800000000000006;5.0;30162.0;9.0;0.5246839338358606;7956.0;44.0;0.0014587892049598833;1.4499173374456537E-4;2.1308372150547304E-26
Adult;Loss;5-anonymity;Flash;1.0;0.9900000000000007;5.0;30162.0;9.0;0.5783388330118355;7996.0;12.0;3.9785160135269546E-4;4.296069765727067E-5;2.1411144908192993E-26
