;;;;;;Privacy Strength;Records;QIs;Utility;Runtime;Suppressed;Suppressed Ratio;Variance;Variance (not suppressed)
Dataset;UtilityMeasure;PrivacyModel;Algorithm;Suppression Limit;Suppression Weight;Value;Value;Value;Value;Value;Value;Value;Value;Value
Adult;Loss;5-anonymity;RGR;0.05;0.47000000000000025;5.0;30162.0;9.0;0.2739245195979827;1586.4;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.48000000000000026;5.0;30162.0;9.0;0.2739245195979827;1591.2;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.49000000000000027;5.0;30162.0;9.0;0.2739245195979827;1581.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5000000000000002;5.0;30162.0;9.0;0.2739245195979827;1583.4;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5100000000000002;5.0;30162.0;9.0;0.2739245195979827;1577.6;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5200000000000002;5.0;30162.0;9.0;0.2739245195979827;1604.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5300000000000002;5.0;30162.0;9.0;0.2739245195979827;1655.4;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5400000000000003;5.0;30162.0;9.0;0.2739245195979827;1701.2;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5500000000000003;5.0;30162.0;9.0;0.2739245195979827;1712.4;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5600000000000003;5.0;30162.0;9.0;0.2739245195979827;1719.6;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5700000000000003;5.0;30162.0;9.0;0.2739245195979827;1707.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5800000000000003;5.0;30162.0;9.0;0.2739245195979827;1686.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.5900000000000003;5.0;30162.0;9.0;0.2739245195979827;1764.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6000000000000003;5.0;30162.0;9.0;0.2739245195979827;1748.2;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6100000000000003;5.0;30162.0;9.0;0.2739245195979827;1743.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6200000000000003;5.0;30162.0;9.0;0.2739245195979827;1782.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6300000000000003;5.0;30162.0;9.0;0.2739245195979827;1816.6;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6400000000000003;5.0;30162.0;9.0;0.2739245195979827;1771.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6500000000000004;5.0;30162.0;9.0;0.2739245195979827;1830.0;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6600000000000004;5.0;30162.0;9.0;0.2739245195979827;1818.2;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6700000000000004;5.0;30162.0;9.0;0.2739245195979827;1830.4;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
Adult;Loss;5-anonymity;RGR;0.05;0.6800000000000004;5.0;30162.0;9.0;0.2739245195979827;1851.4;3.0;9.946290033817386E-5;0.0029650788997611717;0.0029491897948161435
