;;;;;;;;;;Utility;Runtime;Suppressed;SuppressedRatio;Variance;VarianceWithoutSuppressed;Transformations
Dataset;UtilityMeasure;PrivacyModel;Algorithm;SuppressionLimit;gsFactor;gsFactorStepSize;K;Records;QIs;Value;Value;Value;Value;Value;Value;Value
Cup;Loss;50-anonymity;RGR;1.0;0.5;0.01;50;63441;8;0.2243071158;19963.0;0.0;0.0;5.763421E-4;5.763421E-4;3.0
Fars;Loss;5-anonymity;RGR;1.0;0.0;0.01;5;100937;8;0.0411538054;12787.0;0.0;0.0;3.522985E-4;3.522985E-4;27.0
Fars;Loss;5-anonymity;RGR;1.0;0.025;0.01;5;100937;8;0.0429335647;23816.0;0.0;0.0;2.942485E-4;2.942485E-4;19.0
Fars;Loss;5-anonymity;RGR;1.0;0.05;0.01;5;100937;8;0.0518840887;11905.0;0.0;0.0;3.468956E-4;3.468956E-4;8.0
Fars;Loss;5-anonymity;RGR;1.0;0.075;0.01;5;100937;8;0.0550958183;14572.0;0.0;0.0;3.71084E-4;3.71084E-4;6.0
Fars;Loss;5-anonymity;RGR;1.0;0.1;0.01;5;100937;8;0.0826985838;10781.0;0.0;0.0;1.838989E-4;1.838989E-4;5.0
Fars;Loss;5-anonymity;RGR;1.0;0.125;0.01;5;100937;8;0.0826985838;12326.0;0.0;0.0;1.838989E-4;1.838989E-4;5.0
Fars;Loss;5-anonymity;RGR;1.0;0.15;0.01;5;100937;8;0.0826985838;13908.0;0.0;0.0;1.838989E-4;1.838989E-4;5.0
Fars;Loss;5-anonymity;RGR;1.0;0.175;0.01;5;100937;8;0.0863938043;14362.0;0.0;0.0;2.130874E-4;2.130874E-4;4.0
Fars;Loss;5-anonymity;RGR;1.0;0.2;0.01;5;100937;8;0.1073737147;12635.0;3.0;2.97215E-5;1.9489E-4;1.940686E-4;4.0
Fars;Loss;5-anonymity;RGR;1.0;0.225;0.01;5;100937;8;0.1073737147;13312.0;3.0;2.97215E-5;1.9489E-4;1.940686E-4;4.0
Fars;Loss;5-anonymity;RGR;1.0;0.25;0.01;5;100937;8;0.1073737147;13875.0;3.0;2.97215E-5;1.9489E-4;1.940686E-4;4.0
Fars;Loss;5-anonymity;RGR;1.0;0.275;0.01;5;100937;8;0.1073737147;14224.0;3.0;2.97215E-5;1.9489E-4;1.940686E-4;4.0
Fars;Loss;5-anonymity;RGR;1.0;0.3;0.01;5;100937;8;0.1073737147;14575.0;3.0;2.97215E-5;1.9489E-4;1.940686E-4;4.0
Fars;Loss;5-anonymity;RGR;1.0;0.325;0.01;5;100937;8;0.1073737147;15174.0;3.0;2.97215E-5;1.9489E-4;1.940686E-4;4.0
Fars;Loss;5-anonymity;RGR;1.0;0.35;0.01;5;100937;8;0.108090923;15651.0;0.0;0.0;3.350436E-4;3.350436E-4;3.0
Fars;Loss;5-anonymity;RGR;1.0;0.375;0.01;5;100937;8;0.1085921514;16052.0;0.0;0.0;1.2038E-4;1.2038E-4;3.0
Fars;Loss;5-anonymity;RGR;1.0;0.4;0.01;5;100937;8;0.1085921514;16728.0;0.0;0.0;1.2038E-4;1.2038E-4;3.0
Fars;Loss;5-anonymity;RGR;1.0;0.425;0.01;5;100937;8;0.1085921514;17094.0;0.0;0.0;1.2038E-4;1.2038E-4;3.0
Fars;Loss;5-anonymity;RGR;1.0;0.45;0.01;5;100937;8;0.1085921514;17734.0;0.0;0.0;1.2038E-4;1.2038E-4;3.0
Fars;Loss;5-anonymity;RGR;1.0;0.475;0.01;5;100937;8;0.1085921514;18140.0;0.0;0.0;1.2038E-4;1.2038E-4;3.0
Fars;Loss;5-anonymity;RGR;1.0;0.5;0.01;5;100937;8;0.1085921514;17976.0;0.0;0.0;1.2038E-4;1.2038E-4;3.0
Fars;Loss;10-anonymity;RGR;1.0;0.0;0.01;10;100937;8;0.0529807285;20280.0;0.0;0.0;3.975687E-4;3.975687E-4;32.0
Fars;Loss;10-anonymity;RGR;1.0;0.025;0.01;10;100937;8;0.0545581041;29093.0;0.0;0.0;5.229465E-4;5.229465E-4;21.0
Fars;Loss;10-anonymity;RGR;1.0;0.05;0.01;10;100937;8;0.0654696753;13752.0;0.0;0.0;4.121683E-4;4.121683E-4;10.0
Fars;Loss;10-anonymity;RGR;1.0;0.075;0.01;10;100937;8;0.0666474676;16059.0;0.0;0.0;3.770378E-4;3.770378E-4;7.0
Fars;Loss;10-anonymity;RGR;1.0;0.1;0.01;10;100937;8;0.0710526341;19097.0;0.0;0.0;5.2088E-4;5.2088E-4;5.0
Fars;Loss;10-anonymity;RGR;1.0;0.125;0.01;10;100937;8;0.110619584;13545.0;0.0;0.0;1.418269E-4;1.418269E-4;5.0
Fars;Loss;10-anonymity;RGR;1.0;0.15;0.01;10;100937;8;0.1125371917;14562.0;0.0;0.0;3.167354E-4;3.167354E-4;4.0
Fars;Loss;10-anonymity;RGR;1.0;0.175;0.01;10;100937;8;0.1115148262;15694.0;0.0;0.0;1.822439E-4;1.822439E-4;4.0
Fars;Loss;10-anonymity;RGR;1.0;0.2;0.01;10;100937;8;0.1128411995;16176.0;0.0;0.0;2.281294E-4;2.281294E-4;4.0
Fars;Loss;10-anonymity;RGR;1.0;0.225;0.01;10;100937;8;0.1128411995;17033.0;0.0;0.0;2.281294E-4;2.281294E-4;4.0
Fars;Loss;10-anonymity;RGR;1.0;0.25;0.01;10;100937;8;0.1128411995;17909.0;0.0;0.0;2.281294E-4;2.281294E-4;4.0
Fars;Loss;10-anonymity;RGR;1.0;0.275;0.01;10;100937;8;0.112669763;18833.0;0.0;0.0;2.123269E-4;2.123269E-4;4.0
Fars;Loss;10-anonymity;RGR;1.0;0.3;0.01;10;100937;8;0.112669763;19800.0;0.0;0.0;2.123269E-4;2.123269E-4;4.0
Fars;Loss;10-anonymity;RGR;1.0;0.325;0.01;10;100937;8;0.1312906647;19292.0;0.0;0.0;2.929631E-4;2.929631E-4;3.0
Fars;Loss;10-anonymity;RGR;1.0;0.35;0.01;10;100937;8;0.1312906647;20051.0;0.0;0.0;2.929631E-4;2.929631E-4;3.0
Fars;Loss;10-anonymity;RGR;1.0;0.375;0.01;10;100937;8;0.1312906647;20410.0;0.0;0.0;2.929631E-4;2.929631E-4;3.0
Fars;Loss;10-anonymity;RGR;1.0;0.4;0.01;10;100937;8;0.1312906647;20868.0;0.0;0.0;2.929631E-4;2.929631E-4;3.0
Fars;Loss;10-anonymity;RGR;1.0;0.425;0.01;10;100937;8;0.1360423765;21264.0;0.0;0.0;2.73562E-4;2.73562E-4;3.0
Fars;Loss;10-anonymity;RGR;1.0;0.45;0.01;10;100937;8;0.1360423765;21549.0;0.0;0.0;2.73562E-4;2.73562E-4;3.0
Fars;Loss;10-anonymity;RGR;1.0;0.475;0.01;10;100937;8;0.1472507625;21532.0;0.0;0.0;1.255872E-4;1.255872E-4;3.0
Fars;Loss;10-anonymity;RGR;1.0;0.5;0.01;10;100937;8;0.1472507625;21131.0;0.0;0.0;1.255872E-4;1.255872E-4;3.0
Fars;Loss;25-anonymity;RGR;1.0;0.0;0.01;25;100937;8;0.0717402342;26058.0;0.0;0.0;5.476069E-4;5.476069E-4;33.0
Fars;Loss;25-anonymity;RGR;1.0;0.025;0.01;25;100937;8;0.0726664688;41300.0;0.0;0.0;5.347925E-4;5.347925E-4;27.0
Fars;Loss;25-anonymity;RGR;1.0;0.05;0.01;25;100937;8;0.0803382537;30375.0;0.0;0.0;5.397733E-4;5.397733E-4;15.0
Fars;Loss;25-anonymity;RGR;1.0;0.075;0.01;25;100937;8;0.0839400728;19921.0;0.0;0.0;4.991457E-4;4.991457E-4;10.0
Fars;Loss;25-anonymity;RGR;1.0;0.1;0.01;25;100937;8;0.0867635629;22785.0;0.0;0.0;5.499375E-4;5.499375E-4;7.0
Fars;Loss;25-anonymity;RGR;1.0;0.125;0.01;25;100937;8;0.0934200981;24772.0;24.0;2.377721E-4;6.248645E-4;6.180575E-4;6.0
Fars;Loss;25-anonymity;RGR;1.0;0.15;0.01;25;100937;8;0.1369641796;18801.0;0.0;0.0;3.618779E-4;3.618779E-4;4.0
Fars;Loss;25-anonymity;RGR;1.0;0.175;0.01;25;100937;8;0.1369641796;19881.0;0.0;0.0;3.618779E-4;3.618779E-4;4.0
Fars;Loss;25-anonymity;RGR;1.0;0.2;0.01;25;100937;8;0.1369641796;21185.0;0.0;0.0;3.618779E-4;3.618779E-4;4.0
Fars;Loss;25-anonymity;RGR;1.0;0.225;0.01;25;100937;8;0.1375256688;22127.0;0.0;0.0;3.485525E-4;3.485525E-4;4.0
Fars;Loss;25-anonymity;RGR;1.0;0.25;0.01;25;100937;8;0.1375256688;23004.0;0.0;0.0;3.485525E-4;3.485525E-4;4.0
Fars;Loss;25-anonymity;RGR;1.0;0.275;0.01;25;100937;8;0.1549305411;22746.0;0.0;0.0;1.836894E-4;1.836894E-4;4.0
Fars;Loss;25-anonymity;RGR;1.0;0.3;0.01;25;100937;8;0.1582813671;23096.0;0.0;0.0;1.199203E-4;1.199203E-4;4.0
Fars;Loss;25-anonymity;RGR;1.0;0.325;0.01;25;100937;8;0.1591347734;23569.0;0.0;0.0;1.942245E-4;1.942245E-4;4.0
Fars;Loss;25-anonymity;RGR;1.0;0.35;0.01;25;100937;8;0.1772729589;23319.0;0.0;0.0;3.010786E-4;3.010786E-4;3.0
Fars;Loss;25-anonymity;RGR;1.0;0.375;0.01;25;100937;8;0.1772729589;23816.0;0.0;0.0;3.010786E-4;3.010786E-4;3.0
Fars;Loss;25-anonymity;RGR;1.0;0.4;0.01;25;100937;8;0.1772729589;24028.0;0.0;0.0;3.010786E-4;3.010786E-4;3.0
Fars;Loss;25-anonymity;RGR;1.0;0.425;0.01;25;100937;8;0.1772729589;24433.0;0.0;0.0;3.010786E-4;3.010786E-4;3.0
Fars;Loss;25-anonymity;RGR;1.0;0.45;0.01;25;100937;8;0.1772729589;24452.0;0.0;0.0;3.010786E-4;3.010786E-4;3.0
Fars;Loss;25-anonymity;RGR;1.0;0.475;0.01;25;100937;8;0.1772729589;24756.0;0.0;0.0;3.010786E-4;3.010786E-4;3.0
Fars;Loss;25-anonymity;RGR;1.0;0.5;0.01;25;100937;8;0.1772729589;24628.0;0.0;0.0;3.010786E-4;3.010786E-4;3.0
Fars;Loss;50-anonymity;RGR;1.0;0.0;0.01;50;100937;8;0.0882209345;39136.0;0.0;0.0;7.587231E-4;7.587231E-4;40.0
Fars;Loss;50-anonymity;RGR;1.0;0.025;0.01;50;100937;8;0.0894266749;48741.0;107.0;0.0010600672;8.387278E-4;8.090401E-4;32.0
Fars;Loss;50-anonymity;RGR;1.0;0.05;0.01;50;100937;8;0.0954565124;30539.0;0.0;0.0;7.012639E-4;7.012639E-4;16.0
Fars;Loss;50-anonymity;RGR;1.0;0.075;0.01;50;100937;8;0.1021953474;19703.0;0.0;0.0;6.599839E-4;6.599839E-4;10.0
Fars;Loss;50-anonymity;RGR;1.0;0.1;0.01;50;100937;8;0.1027432565;23795.0;0.0;0.0;8.016886E-4;8.016886E-4;9.0
Fars;Loss;50-anonymity;RGR;1.0;0.125;0.01;50;100937;8;0.1047603018;27330.0;257.0;0.0025461426;6.749683E-4;6.023048E-4;8.0
Fars;Loss;50-anonymity;RGR;1.0;0.15;0.01;50;100937;8;0.1150323052;30526.0;95.0;9.411811E-4;7.877145E-4;7.612955E-4;7.0
Fars;Loss;50-anonymity;RGR;1.0;0.175;0.01;50;100937;8;0.1623420895;23512.0;0.0;0.0;3.453893E-4;3.453893E-4;5.0
Fars;Loss;50-anonymity;RGR;1.0;0.2;0.01;50;100937;8;0.1614687044;24500.0;0.0;0.0;2.861286E-4;2.861286E-4;5.0
Fars;Loss;50-anonymity;RGR;1.0;0.225;0.01;50;100937;8;0.1666157907;25059.0;0.0;0.0;3.794636E-4;3.794636E-4;4.0
Fars;Loss;50-anonymity;RGR;1.0;0.25;0.01;50;100937;8;0.1692874968;25751.0;0.0;0.0;3.648175E-4;3.648175E-4;4.0
Fars;Loss;50-anonymity;RGR;1.0;0.275;0.01;50;100937;8;0.1862893229;25465.0;0.0;0.0;3.72187E-4;3.72187E-4;4.0
Fars;Loss;50-anonymity;RGR;1.0;0.3;0.01;50;100937;8;0.190033339;25951.0;0.0;0.0;2.538665E-4;2.538665E-4;4.0
Fars;Loss;50-anonymity;RGR;1.0;0.325;0.01;50;100937;8;0.190033339;26372.0;0.0;0.0;2.538665E-4;2.538665E-4;4.0
Fars;Loss;50-anonymity;RGR;1.0;0.35;0.01;50;100937;8;0.1922077965;26637.0;0.0;0.0;2.428796E-4;2.428796E-4;4.0
Fars;Loss;50-anonymity;RGR;1.0;0.375;0.01;50;100937;8;0.2081965788;26419.0;0.0;0.0;2.958922E-4;2.958922E-4;3.0
Fars;Loss;50-anonymity;RGR;1.0;0.4;0.01;50;100937;8;0.2081965788;27012.0;0.0;0.0;2.958922E-4;2.958922E-4;3.0
Fars;Loss;50-anonymity;RGR;1.0;0.425;0.01;50;100937;8;0.2081965788;27209.0;0.0;0.0;2.958922E-4;2.958922E-4;3.0
Fars;Loss;50-anonymity;RGR;1.0;0.45;0.01;50;100937;8;0.2081965788;27307.0;0.0;0.0;2.958922E-4;2.958922E-4;3.0
Fars;Loss;50-anonymity;RGR;1.0;0.475;0.01;50;100937;8;0.2081965788;27418.0;0.0;0.0;2.958922E-4;2.958922E-4;3.0
Fars;Loss;50-anonymity;RGR;1.0;0.5;0.01;50;100937;8;0.2081965788;27476.0;0.0;0.0;2.958922E-4;2.958922E-4;3.0
Atus;Loss;5-anonymity;RGR;1.0;0.0;0.01;5;539253;9;0.0149781135;19536.0;0.0;0.0;0.0014707927;0.0014707927;15.0
Atus;Loss;5-anonymity;RGR;1.0;0.025;0.01;5;539253;9;0.0164982846;42002.0;0.0;0.0;0.0014802015;0.0014802015;13.0
Atus;Loss;5-anonymity;RGR;1.0;0.05;0.01;5;539253;9;0.0173290691;48894.0;0.0;0.0;0.0014459659;0.0014459659;8.0
Atus;Loss;5-anonymity;RGR;1.0;0.075;0.01;5;539253;9;0.0207449147;44503.0;0.0;0.0;0.0015603015;0.0015603015;6.0
Atus;Loss;5-anonymity;RGR;1.0;0.1;0.01;5;539253;9;0.0212992198;46466.0;0.0;0.0;0.0014745526;0.0014745526;6.0
Atus;Loss;5-anonymity;RGR;1.0;0.125;0.01;5;539253;9;0.0218404591;53318.0;0.0;0.0;0.0014970205;0.0014970205;5.0
Atus;Loss;5-anonymity;RGR;1.0;0.15;0.01;5;539253;9;0.0236687567;56656.0;0.0;0.0;0.001581799;0.001581799;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.175;0.01;5;539253;9;0.0330670587;55772.0;0.0;0.0;0.0016463512;0.0016463512;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.2;0.01;5;539253;9;0.0333320161;57880.0;0.0;0.0;0.0016629153;0.0016629153;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.225;0.01;5;539253;9;0.0333320161;63130.0;0.0;0.0;0.0016629153;0.0016629153;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.25;0.01;5;539253;9;0.0333320161;67502.0;0.0;0.0;0.0016629153;0.0016629153;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.275;0.01;5;539253;9;0.0333320161;72546.0;0.0;0.0;0.0016629153;0.0016629153;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.3;0.01;5;539253;9;0.0333320161;75645.0;0.0;0.0;0.0016629153;0.0016629153;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.325;0.01;5;539253;9;0.0362865828;76697.0;0.0;0.0;0.0018365289;0.0018365289;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.35;0.01;5;539253;9;0.0362865828;79548.0;0.0;0.0;0.0018365289;0.0018365289;4.0
Atus;Loss;5-anonymity;RGR;1.0;0.375;0.01;5;539253;9;0.0566659028;49172.0;0.0;0.0;0.0012528623;0.0012528623;3.0
Atus;Loss;5-anonymity;RGR;1.0;0.4;0.01;5;539253;9;0.0566659028;50308.0;0.0;0.0;0.0012528623;0.0012528623;3.0
Atus;Loss;5-anonymity;RGR;1.0;0.425;0.01;5;539253;9;0.0566659028;51406.0;0.0;0.0;0.0012528623;0.0012528623;3.0
Atus;Loss;5-anonymity;RGR;1.0;0.45;0.01;5;539253;9;0.0566659028;52500.0;0.0;0.0;0.0012528623;0.0012528623;3.0
Atus;Loss;5-anonymity;RGR;1.0;0.475;0.01;5;539253;9;0.0577231735;53474.0;0.0;0.0;0.0011405254;0.0011405254;3.0
Atus;Loss;5-anonymity;RGR;1.0;0.5;0.01;5;539253;9;0.0577231735;54071.0;0.0;0.0;0.0011405254;0.0011405254;3.0
Atus;Loss;10-anonymity;RGR;1.0;0.0;0.01;10;539253;9;0.0214933008;33045.0;0.0;0.0;0.0016324498;0.0016324498;18.0
Atus;Loss;10-anonymity;RGR;1.0;0.025;0.01;10;539253;9;0.0232290323;69342.0;0.0;0.0;0.0017051535;0.0017051535;15.0
Atus;Loss;10-anonymity;RGR;1.0;0.05;0.01;10;539253;9;0.0253301123;71360.0;0.0;0.0;0.0017309007;0.0017309007;9.0
Atus;Loss;10-anonymity;RGR;1.0;0.075;0.01;10;539253;9;0.0259295306;88366.0;0.0;0.0;0.0015660122;0.0015660122;8.0
Atus;Loss;10-anonymity;RGR;1.0;0.1;0.01;10;539253;9;0.0287893151;83704.0;0.0;0.0;0.0018123591;0.0018123591;6.0
Atus;Loss;10-anonymity;RGR;1.0;0.125;0.01;10;539253;9;0.0292454293;91330.0;0.0;0.0;0.001702007;0.001702007;5.0
Atus;Loss;10-anonymity;RGR;1.0;0.15;0.01;10;539253;9;0.0396306222;86234.0;0.0;0.0;0.0016612315;0.0016612315;5.0
Atus;Loss;10-anonymity;RGR;1.0;0.175;0.01;10;539253;9;0.0408568816;82877.0;0.0;0.0;0.0019605171;0.0019605171;4.0
Atus;Loss;10-anonymity;RGR;1.0;0.2;0.01;10;539253;9;0.0408568816;89702.0;0.0;0.0;0.0019605171;0.0019605171;4.0
Atus;Loss;10-anonymity;RGR;1.0;0.225;0.01;10;539253;9;0.0408568816;96007.0;0.0;0.0;0.0019605171;0.0019605171;4.0
Atus;Loss;10-anonymity;RGR;1.0;0.25;0.01;10;539253;9;0.0408568816;101851.0;0.0;0.0;0.0019605171;0.0019605171;4.0
Atus;Loss;10-anonymity;RGR;1.0;0.275;0.01;10;539253;9;0.0605182319;76283.0;0.0;0.0;0.0018691149;0.0018691149;4.0
Atus;Loss;10-anonymity;RGR;1.0;0.3;0.01;10;539253;9;0.0605182319;78749.0;0.0;0.0;0.0018691149;0.0018691149;4.0
Atus;Loss;10-anonymity;RGR;1.0;0.325;0.01;10;539253;9;0.0640882102;80489.0;0.0;0.0;0.0019517292;0.0019517292;3.0
Atus;Loss;10-anonymity;RGR;1.0;0.35;0.01;10;539253;9;0.0640882102;81937.0;0.0;0.0;0.0019517292;0.0019517292;3.0
Atus;Loss;10-anonymity;RGR;1.0;0.375;0.01;10;539253;9;0.0651004984;84765.0;0.0;0.0;0.0012171332;0.0012171332;3.0
Atus;Loss;10-anonymity;RGR;1.0;0.4;0.01;10;539253;9;0.0651004984;86689.0;0.0;0.0;0.0012171332;0.0012171332;3.0
Atus;Loss;10-anonymity;RGR;1.0;0.425;0.01;10;539253;9;0.0651004984;88479.0;0.0;0.0;0.0012171332;0.0012171332;3.0
Atus;Loss;10-anonymity;RGR;1.0;0.45;0.01;10;539253;9;0.0661295779;90217.0;0.0;0.0;0.0013206689;0.0013206689;3.0
Atus;Loss;10-anonymity;RGR;1.0;0.475;0.01;10;539253;9;0.0661295779;92212.0;0.0;0.0;0.0013206689;0.0013206689;3.0
Atus;Loss;10-anonymity;RGR;1.0;0.5;0.01;10;539253;9;0.0698691052;84734.0;0.0;0.0;8.980679E-4;8.980679E-4;3.0
Atus;Loss;25-anonymity;RGR;1.0;0.0;0.01;25;539253;9;0.0327562026;63451.0;0.0;0.0;0.0020320725;0.0020320725;23.0
Atus;Loss;25-anonymity;RGR;1.0;0.025;0.01;25;539253;9;0.0332015326;150896.0;0.0;0.0;0.0020734796;0.0020734796;22.0
Atus;Loss;25-anonymity;RGR;1.0;0.05;0.01;25;539253;9;0.0354980839;235282.0;0.0;0.0;0.0019538884;0.0019538884;15.0
Atus;Loss;25-anonymity;RGR;1.0;0.075;0.01;25;539253;9;0.0363531451;251679.0;0.0;0.0;0.0020918677;0.0020918677;12.0
Atus;Loss;25-anonymity;RGR;1.0;0.1;0.01;25;539253;9;0.0400737417;176820.0;0.0;0.0;0.0022581454;0.0022581454;8.0
Atus;Loss;25-anonymity;RGR;1.0;0.125;0.01;25;539253;9;0.0455466378;148914.0;0.0;0.0;0.002086534;0.002086534;5.0
Atus;Loss;25-anonymity;RGR;1.0;0.15;0.01;25;539253;9;0.0466394107;140046.0;0.0;0.0;0.0028409174;0.0028409174;5.0
Atus;Loss;25-anonymity;RGR;1.0;0.175;0.01;25;539253;9;0.0466802696;152639.0;0.0;0.0;0.0021157319;0.0021157319;5.0
Atus;Loss;25-anonymity;RGR;1.0;0.2;0.01;25;539253;9;0.069542798;111493.0;0.0;0.0;0.0020430069;0.0020430069;4.0
Atus;Loss;25-anonymity;RGR;1.0;0.225;0.01;25;539253;9;0.0714627842;112957.0;0.0;0.0;0.0023406149;0.0023406149;4.0
Atus;Loss;25-anonymity;RGR;1.0;0.25;0.01;25;539253;9;0.0714627842;116951.0;0.0;0.0;0.0023406149;0.0023406149;4.0
Atus;Loss;25-anonymity;RGR;1.0;0.275;0.01;25;539253;9;0.074470199;117099.0;0.0;0.0;0.0023483312;0.0023483312;4.0
Atus;Loss;25-anonymity;RGR;1.0;0.3;0.01;25;539253;9;0.074470199;120584.0;0.0;0.0;0.0023483312;0.0023483312;4.0
Atus;Loss;25-anonymity;RGR;1.0;0.325;0.01;25;539253;9;0.074470199;122216.0;0.0;0.0;0.0023483312;0.0023483312;4.0
Atus;Loss;25-anonymity;RGR;1.0;0.35;0.01;25;539253;9;0.0771498417;120422.0;0.0;0.0;0.0019288206;0.0019288206;4.0
Atus;Loss;25-anonymity;RGR;1.0;0.375;0.01;25;539253;9;0.0884564793;106314.0;0.0;0.0;4.535766E-4;4.535766E-4;3.0
Atus;Loss;25-anonymity;RGR;1.0;0.4;0.01;25;539253;9;0.0884564793;108777.0;0.0;0.0;4.535766E-4;4.535766E-4;3.0
Atus;Loss;25-anonymity;RGR;1.0;0.425;0.01;25;539253;9;0.0884564793;111236.0;0.0;0.0;4.535766E-4;4.535766E-4;3.0
Atus;Loss;25-anonymity;RGR;1.0;0.45;0.01;25;539253;9;0.0884564793;114232.0;0.0;0.0;4.535766E-4;4.535766E-4;3.0
Atus;Loss;25-anonymity;RGR;1.0;0.475;0.01;25;539253;9;0.0884564793;116462.0;0.0;0.0;4.535766E-4;4.535766E-4;3.0
Atus;Loss;25-anonymity;RGR;1.0;0.5;0.01;25;539253;9;0.0884564793;117398.0;0.0;0.0;4.535766E-4;4.535766E-4;3.0
Atus;Loss;50-anonymity;RGR;1.0;0.0;0.01;50;539253;9;0.0435355364;100796.0;0.0;0.0;0.002861567;0.002861567;26.0
Atus;Loss;50-anonymity;RGR;1.0;0.025;0.01;50;539253;9;0.0432107005;224878.0;0.0;0.0;0.0022720606;0.0022720606;23.0
Atus;Loss;50-anonymity;RGR;1.0;0.05;0.01;50;539253;9;0.0460932796;358169.0;34.0;6.30502E-5;0.0024698257;0.0024662017;19.0
Atus;Loss;50-anonymity;RGR;1.0;0.075;0.01;50;539253;9;0.046376775;457762.0;0.0;0.0;0.0026945133;0.0026945133;16.0
Atus;Loss;50-anonymity;RGR;1.0;0.1;0.01;50;539253;9;0.0533561967;328151.0;0.0;0.0;0.0025148752;0.0025148752;10.0
Atus;Loss;50-anonymity;RGR;1.0;0.125;0.01;50;539253;9;0.0538623176;213322.0;0.0;0.0;0.0027610214;0.0027610214;9.0
Atus;Loss;50-anonymity;RGR;1.0;0.15;0.01;50;539253;9;0.0598199354;153311.0;0.0;0.0;0.0030194767;0.0030194767;6.0
Atus;Loss;50-anonymity;RGR;1.0;0.175;0.01;50;539253;9;0.0738671596;152012.0;0.0;0.0;0.0033564714;0.0033564714;5.0
Atus;Loss;50-anonymity;RGR;1.0;0.2;0.01;50;539253;9;0.0821944681;133018.0;0.0;0.0;0.0026550013;0.0026550013;4.0
Atus;Loss;50-anonymity;RGR;1.0;0.225;0.01;50;539253;9;0.0821944681;138261.0;0.0;0.0;0.0026550013;0.0026550013;4.0
Atus;Loss;50-anonymity;RGR;1.0;0.25;0.01;50;539253;9;0.0856683445;134225.0;0.0;0.0;0.0027649005;0.0027649005;4.0
Atus;Loss;50-anonymity;RGR;1.0;0.275;0.01;50;539253;9;0.0856683445;137664.0;0.0;0.0;0.0027649005;0.0027649005;4.0
Atus;Loss;50-anonymity;RGR;1.0;0.3;0.01;50;539253;9;0.088363915;139917.0;0.0;0.0;0.0023537121;0.0023537121;4.0
Atus;Loss;50-anonymity;RGR;1.0;0.325;0.01;50;539253;9;0.088363915;146056.0;0.0;0.0;0.0023537121;0.0023537121;4.0
Atus;Loss;50-anonymity;RGR;1.0;0.35;0.01;50;539253;9;0.0993335357;137754.0;0.0;0.0;6.138878E-4;6.138878E-4;4.0
Atus;Loss;50-anonymity;RGR;1.0;0.375;0.01;50;539253;9;0.1080562206;128378.0;0.0;0.0;0.0012046782;0.0012046782;3.0
Atus;Loss;50-anonymity;RGR;1.0;0.4;0.01;50;539253;9;0.1080562206;130786.0;0.0;0.0;0.0012046782;0.0012046782;3.0
Atus;Loss;50-anonymity;RGR;1.0;0.425;0.01;50;539253;9;0.1080562206;132726.0;0.0;0.0;0.0012046782;0.0012046782;3.0
Atus;Loss;50-anonymity;RGR;1.0;0.45;0.01;50;539253;9;0.1080562206;136450.0;0.0;0.0;0.0012046782;0.0012046782;3.0
Atus;Loss;50-anonymity;RGR;1.0;0.475;0.01;50;539253;9;0.1080562206;137987.0;0.0;0.0;0.0012046782;0.0012046782;3.0
Atus;Loss;50-anonymity;RGR;1.0;0.5;0.01;50;539253;9;0.1080562206;138744.0;0.0;0.0;0.0012046782;0.0012046782;3.0
Ihis;Loss;5-anonymity;RGR;1.0;0.0;0.01;5;1193504;9;0.0237398654;166902.0;0.0;0.0;2.461125E-4;2.461125E-4;27.0
Ihis;Loss;5-anonymity;RGR;1.0;0.025;0.01;5;1193504;9;0.0282346143;285921.0;0.0;0.0;2.68732E-4;2.68732E-4;13.0
Ihis;Loss;5-anonymity;RGR;1.0;0.05;0.01;5;1193504;9;0.0370137106;154712.0;0.0;0.0;1.663823E-4;1.663823E-4;6.0
Ihis;Loss;5-anonymity;RGR;1.0;0.075;0.01;5;1193504;9;0.037002639;184171.0;0.0;0.0;7.20247E-5;7.20247E-5;5.0
Ihis;Loss;5-anonymity;RGR;1.0;0.1;0.01;5;1193504;9;0.0446151986;176651.0;0.0;0.0;1.621404E-4;1.621404E-4;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.125;0.01;5;1193504;9;0.0449610695;188728.0;0.0;0.0;5.84008E-5;5.84008E-5;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.15;0.01;5;1193504;9;0.0497845478;175970.0;0.0;0.0;4.82967E-5;4.82967E-5;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.175;0.01;5;1193504;9;0.0497845478;191949.0;0.0;0.0;4.82967E-5;4.82967E-5;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.2;0.01;5;1193504;9;0.0552601497;192059.0;0.0;0.0;2.6031E-5;2.6031E-5;4.0
Ihis;Loss;5-anonymity;RGR;1.0;0.225;0.01;5;1193504;9;0.0567753361;201156.0;0.0;0.0;1.010725E-4;1.010725E-4;4.0
