;;;;;;;;;;Utility;Runtime;Suppressed;SuppressedRatio;Variance;VarianceWithoutSuppressed;Transformations
Dataset;UtilityMeasure;PrivacyModel;Algorithm;SuppressionLimit;gsFactor;gsFactorStepSize;K;Records;QIs;Value;Value;Value;Value;Value;Value;Value
Atus;Loss;5-anonymity;RGR;0.5;0.0;0.01;5;539253;9;0.0149781135;18964.0;0.0;0.0;0.0014707927;0.0014707927;15.0
Atus;Loss;5-anonymity;RGR;0.6;0.0;0.01;5;539253;9;0.0149781135;18981.0;0.0;0.0;0.0014707927;0.0014707927;15.0
Atus;Loss;5-anonymity;RGR;0.7;0.0;0.01;5;539253;9;0.0149781135;18368.0;0.0;0.0;0.0014707927;0.0014707927;15.0
Atus;Loss;5-anonymity;RGR;0.8;0.0;0.01;5;539253;9;0.0149781135;18805.0;0.0;0.0;0.0014707927;0.0014707927;15.0
Atus;Loss;5-anonymity;RGR;0.9;0.0;0.01;5;539253;9;0.0149781135;19220.0;0.0;0.0;0.0014707927;0.0014707927;15.0
Atus;Loss;5-anonymity;RGR;0.95;0.0;0.01;5;539253;9;0.0149781135;18906.0;0.0;0.0;0.0014707927;0.0014707927;15.0
Atus;Loss;5-anonymity;RGR;1.0;0.0;0.01;5;539253;9;0.0149781135;19045.0;0.0;0.0;0.0014707927;0.0014707927;15.0
Ihis;Loss;5-anonymity;RGR;0.0;0.0;0.01;5;1193504;9;0.3661532736;4119.0;0.0;0.0;0.0;0.0;1.0
Ihis;Loss;5-anonymity;RGR;0.001;0.0;0.01;5;1193504;9;0.2472284215;59782.0;0.0;0.0;7.8145E-6;7.8145E-6;2.0
Ihis;Loss;5-anonymity;RGR;0.01;0.0;0.01;5;1193504;9;0.1571045702;75175.0;0.0;0.0;2.2542E-6;2.2542E-6;2.0
Ihis;Loss;5-anonymity;RGR;0.025;0.0;0.01;5;1193504;9;0.1175233736;66909.0;0.0;0.0;2.6013E-5;2.6013E-5;4.0
Ihis;Loss;5-anonymity;RGR;0.05;0.0;0.01;5;1193504;9;0.0950886417;68333.0;0.0;0.0;6.30629E-5;6.30629E-5;6.0
Ihis;Loss;5-anonymity;RGR;0.075;0.0;0.01;5;1193504;9;0.0707014659;77427.0;0.0;0.0;1.975556E-4;1.975556E-4;8.0
Ihis;Loss;5-anonymity;RGR;0.1;0.0;0.01;5;1193504;9;0.053523554;88373.0;0.0;0.0;2.067098E-4;2.067098E-4;10.0
Ihis;Loss;5-anonymity;RGR;0.125;0.0;0.01;5;1193504;9;0.0464343293;94277.0;0.0;0.0;2.233122E-4;2.233122E-4;11.0
Ihis;Loss;5-anonymity;RGR;0.15;0.0;0.01;5;1193504;9;0.0423867232;104927.0;0.0;0.0;2.366483E-4;2.366483E-4;13.0
Ihis;Loss;5-anonymity;RGR;0.175;0.0;0.01;5;1193504;9;0.0372152889;111541.0;0.0;0.0;1.87855E-4;1.87855E-4;14.0
Ihis;Loss;5-anonymity;RGR;0.2;0.0;0.01;5;1193504;9;0.0333566131;119835.0;0.0;0.0;1.72195E-4;1.72195E-4;16.0
Ihis;Loss;5-anonymity;RGR;0.3;0.0;0.01;5;1193504;9;0.0293973074;144693.0;0.0;0.0;2.064725E-4;2.064725E-4;20.0
Ihis;Loss;5-anonymity;RGR;0.4;0.0;0.01;5;1193504;9;0.0265366606;161160.0;0.0;0.0;2.714895E-4;2.714895E-4;23.0
Ihis;Loss;5-anonymity;RGR;0.5;0.0;0.01;5;1193504;9;0.0265366606;156475.0;0.0;0.0;2.714895E-4;2.714895E-4;23.0
Ihis;Loss;5-anonymity;RGR;0.6;0.0;0.01;5;1193504;9;0.0244513652;166999.0;0.0;0.0;2.436979E-4;2.436979E-4;26.0
Ihis;Loss;5-anonymity;RGR;0.7;0.0;0.01;5;1193504;9;0.0244513652;167364.0;0.0;0.0;2.436979E-4;2.436979E-4;26.0
Ihis;Loss;5-anonymity;RGR;0.8;0.0;0.01;5;1193504;9;0.0244513652;166929.0;0.0;0.0;2.436979E-4;2.436979E-4;26.0
Ihis;Loss;5-anonymity;RGR;0.9;0.0;0.01;5;1193504;9;0.0237398654;167748.0;0.0;0.0;2.461125E-4;2.461125E-4;27.0
Ihis;Loss;5-anonymity;RGR;0.95;0.0;0.01;5;1193504;9;0.0237398654;168048.0;0.0;0.0;2.461125E-4;2.461125E-4;27.0
Ihis;Loss;5-anonymity;RGR;1.0;0.0;0.01;5;1193504;9;0.0237398654;167767.0;0.0;0.0;2.461125E-4;2.461125E-4;27.0
Adult;NMEntropy;5-anonymity;RGR;0.0;0.0;0.01;5;30162;9;0.729474171;59.0;0.0;0.0;0.0;0.0;1.0
Adult;NMEntropy;5-anonymity;RGR;0.001;0.0;0.01;5;30162;9;0.6412572997;361.0;0.0;0.0;7.4655E-6;7.4655E-6;2.0
Adult;NMEntropy;5-anonymity;RGR;0.01;0.0;0.01;5;30162;9;0.5499698343;614.0;0.0;0.0;1.906733E-4;1.906733E-4;2.0
Adult;NMEntropy;5-anonymity;RGR;0.025;0.0;0.01;5;30162;9;0.4940462712;815.0;0.0;0.0;6.71415E-4;6.71415E-4;4.0
Adult;NMEntropy;5-anonymity;RGR;0.05;0.0;0.01;5;30162;9;0.4534014776;992.0;0.0;0.0;0.0015207097;0.0015207097;6.0
Adult;NMEntropy;5-anonymity;RGR;0.075;0.0;0.01;5;30162;9;0.4199450492;1303.0;0.0;0.0;0.0024841993;0.0024841993;8.0
Adult;NMEntropy;5-anonymity;RGR;0.1;0.0;0.01;5;30162;9;0.4118652086;1709.0;0.0;0.0;0.0023397282;0.0023397282;11.0
Adult;NMEntropy;5-anonymity;RGR;0.125;0.0;0.01;5;30162;9;0.3853343418;1797.0;0.0;0.0;0.0037702372;0.0037702372;12.0
Adult;NMEntropy;5-anonymity;RGR;0.15;0.0;0.01;5;30162;9;0.379378916;1971.0;0.0;0.0;0.0043675225;0.0043675225;15.0
Adult;NMEntropy;5-anonymity;RGR;0.175;0.0;0.01;5;30162;9;0.3742309676;2473.0;0.0;0.0;0.005184205;0.005184205;17.0
Adult;NMEntropy;5-anonymity;RGR;0.2;0.0;0.01;5;30162;9;0.3709429333;2927.0;0.0;0.0;0.006719478;0.006719478;20.0
Adult;NMEntropy;5-anonymity;RGR;0.3;0.0;0.01;5;30162;9;0.3560256585;4010.0;0.0;0.0;0.0063705795;0.0063705795;28.0
Adult;NMEntropy;5-anonymity;RGR;0.4;0.0;0.01;5;30162;9;0.316143264;4558.0;0.0;0.0;0.0085469902;0.0085469902;35.0
Adult;NMEntropy;5-anonymity;RGR;0.5;0.0;0.01;5;30162;9;0.2927576607;4671.0;0.0;0.0;0.009956315;0.009956315;41.0
Adult;NMEntropy;5-anonymity;RGR;0.6;0.0;0.01;5;30162;9;0.2821227614;5081.0;0.0;0.0;0.0071432056;0.0071432056;46.0
Adult;NMEntropy;5-anonymity;RGR;0.7;0.0;0.01;5;30162;9;0.2615929691;5296.0;0.0;0.0;0.0104647438;0.0104647438;55.0
Adult;NMEntropy;5-anonymity;RGR;0.8;0.0;0.01;5;30162;9;0.2494579675;5408.0;0.0;0.0;0.0111792415;0.0111792415;58.0
Adult;NMEntropy;5-anonymity;RGR;0.9;0.0;0.01;5;30162;9;0.2494579675;5423.0;0.0;0.0;0.0111792415;0.0111792415;58.0
Adult;NMEntropy;5-anonymity;RGR;0.95;0.0;0.01;5;30162;9;0.2494579675;5444.0;0.0;0.0;0.0111792415;0.0111792415;58.0
Adult;NMEntropy;5-anonymity;RGR;1.0;0.0;0.01;5;30162;9;0.2494579675;5489.0;0.0;0.0;0.0111792415;0.0111792415;58.0
Cup;NMEntropy;5-anonymity;RGR;0.0;0.0;0.01;5;63441;8;0.9085213498;143.0;0.0;0.0;0.0;0.0;1.0
Cup;NMEntropy;5-anonymity;RGR;0.001;0.0;0.01;5;63441;8;0.7587528331;325.0;0.0;0.0;9.8472E-6;9.8472E-6;2.0
Cup;NMEntropy;5-anonymity;RGR;0.01;0.0;0.01;5;63441;8;0.6702421393;723.0;0.0;0.0;2.36149E-5;2.36149E-5;2.0
Cup;NMEntropy;5-anonymity;RGR;0.025;0.0;0.01;5;63441;8;0.6508741062;1390.0;0.0;0.0;5.65521E-5;5.65521E-5;4.0
Cup;NMEntropy;5-anonymity;RGR;0.05;0.0;0.01;5;63441;8;0.6311648682;4237.0;0.0;0.0;3.137361E-4;3.137361E-4;6.0
Cup;NMEntropy;5-anonymity;RGR;0.075;0.0;0.01;5;63441;8;0.6233528911;6854.0;0.0;0.0;1.504257E-4;1.504257E-4;8.0
Cup;NMEntropy;5-anonymity;RGR;0.1;0.0;0.01;5;63441;8;0.6228447002;8519.0;0.0;0.0;1.571461E-4;1.571461E-4;9.0
Cup;NMEntropy;5-anonymity;RGR;0.125;0.0;0.01;5;63441;8;0.6146353134;16373.0;0.0;0.0;9.473812E-4;9.473812E-4;12.0
Cup;NMEntropy;5-anonymity;RGR;0.15;0.0;0.01;5;63441;8;0.6114744504;28165.0;0.0;0.0;0.0012347148;0.0012347148;15.0
Cup;NMEntropy;5-anonymity;RGR;0.175;0.0;0.01;5;63441;8;0.6039601951;37153.0;0.0;0.0;5.59802E-4;5.59802E-4;17.0
Cup;NMEntropy;5-anonymity;RGR;0.2;0.0;0.01;5;63441;8;0.6054136632;52145.0;0.0;0.0;5.454745E-4;5.454745E-4;19.0
Cup;NMEntropy;5-anonymity;RGR;0.3;0.0;0.01;5;63441;8;0.5961075494;56953.0;0.0;0.0;9.950422E-4;9.950422E-4;27.0
Cup;NMEntropy;5-anonymity;RGR;0.4;0.0;0.01;5;63441;8;0.5869130742;82374.0;0.0;0.0;0.0012512237;0.0012512237;34.0
Cup;NMEntropy;5-anonymity;RGR;0.5;0.0;0.01;5;63441;8;0.5779664269;82543.0;0.0;0.0;0.0016947835;0.0016947835;44.0
Cup;NMEntropy;5-anonymity;RGR;0.6;0.0;0.01;5;63441;8;0.5738050052;92640.0;0.0;0.0;0.0013974654;0.0013974654;45.0
Cup;NMEntropy;5-anonymity;RGR;0.7;0.0;0.01;5;63441;8;0.5648652165;114527.0;0.0;0.0;0.0019043491;0.0019043491;59.0
Cup;NMEntropy;5-anonymity;RGR;0.8;0.0;0.01;5;63441;8;0.5609754282;131105.0;0.0;0.0;0.0023050353;0.0023050353;68.0
Cup;NMEntropy;5-anonymity;RGR;0.9;0.0;0.01;5;63441;8;0.5467070868;143022.0;0.0;0.0;0.0023809909;0.0023809909;73.0
Cup;NMEntropy;5-anonymity;RGR;0.95;0.0;0.01;5;63441;8;0.5440069884;149389.0;0.0;0.0;0.0024004249;0.0024004249;77.0
Cup;NMEntropy;5-anonymity;RGR;1.0;0.0;0.01;5;63441;8;0.5435564891;156853.0;0.0;0.0;0.0023502836;0.0023502836;81.0
Fars;NMEntropy;5-anonymity;RGR;0.0;0.0;0.01;5;100937;8;0.7211038238;143.0;0.0;0.0;0.0;0.0;1.0
Fars;NMEntropy;5-anonymity;RGR;0.001;0.0;0.01;5;100937;8;0.5812448908;2439.0;0.0;0.0;5.1125E-6;5.1125E-6;2.0
Fars;NMEntropy;5-anonymity;RGR;0.01;0.0;0.01;5;100937;8;0.5062003413;3561.0;0.0;0.0;6.25E-5;6.25E-5;2.0
Fars;NMEntropy;5-anonymity;RGR;0.025;0.0;0.01;5;100937;8;0.4606159564;4307.0;0.0;0.0;2.537673E-4;2.537673E-4;4.0
Fars;NMEntropy;5-anonymity;RGR;0.05;0.0;0.01;5;100937;8;0.4078195694;4694.0;0.0;0.0;2.063947E-4;2.063947E-4;6.0
Fars;NMEntropy;5-anonymity;RGR;0.075;0.0;0.01;5;100937;8;0.3810998989;4855.0;0.0;0.0;4.053171E-4;4.053171E-4;8.0
Fars;NMEntropy;5-anonymity;RGR;0.1;0.0;0.01;5;100937;8;0.3609678369;5251.0;0.0;0.0;6.555023E-4;6.555023E-4;10.0
Fars;NMEntropy;5-anonymity;RGR;0.125;0.0;0.01;5;100937;8;0.3445288428;6002.0;0.0;0.0;8.142978E-4;8.142978E-4;13.0
Fars;NMEntropy;5-anonymity;RGR;0.15;0.0;0.01;5;100937;8;0.3348055957;5539.0;0.0;0.0;8.63825E-4;8.63825E-4;13.0
Fars;NMEntropy;5-anonymity;RGR;0.175;0.0;0.01;5;100937;8;0.3270295259;5774.0;0.0;0.0;0.0013829433;0.0013829433;16.0
